Tiempo,RmsElectro
1.0625,1.983
1.06640625,1.983
1.0703125,1.983
1.07421875,1.982
1.078125,1.982
1.08203125,1.982
1.0859375,1.981
1.08984375,1.981
1.09375,1.981
1.09765625,1.981
1.1015625,1.98
1.10546875,1.98
1.109375,1.98
1.11328125,1.98
1.1171875,1.98
1.12109375,1.98
1.125,1.979
1.12890625,1.979
1.1328125,1.979
1.13671875,1.979
1.140625,1.98
1.14453125,1.98
1.1484375,1.98
1.15234375,1.98
1.15625,1.98
1.16015625,1.98
1.1640625,1.98
1.16796875,1.98
1.171875,1.98
1.17578125,1.98
1.1796875,1.981
1.18359375,1.981
1.1875,1.981
1.19140625,1.981
1.1953125,1.981
1.19921875,1.981
1.203125,1.981
1.20703125,1.98
1.2109375,1.98
1.21484375,1.98
1.21875,1.98
1.22265625,1.98
1.2265625,1.98
1.23046875,1.98
1.234375,1.979
1.23828125,1.979
1.2421875,1.979
1.24609375,1.979
1.25,1.979
1.25390625,1.979
1.2578125,1.979
1.26171875,1.978
1.265625,1.978
1.26953125,1.978
1.2734375,1.978
1.27734375,1.978
1.28125,1.978
1.28515625,1.978
1.2890625,1.978
1.29296875,1.978
1.296875,1.978
1.30078125,1.978
1.3046875,1.978
1.30859375,1.978
1.3125,1.978
1.31640625,1.978
1.3203125,1.978
1.32421875,1.978
1.328125,1.978
1.33203125,1.978
1.3359375,1.978
1.33984375,1.978
1.34375,1.978
1.34765625,1.979
1.3515625,1.979
1.35546875,1.979
1.359375,1.979
1.36328125,1.978
1.3671875,1.978
1.37109375,1.978
1.375,1.978
1.37890625,1.978
1.3828125,1.978
1.38671875,1.978
1.390625,1.978
1.39453125,1.978
1.3984375,1.978
1.40234375,1.978
1.40625,1.977
1.41015625,1.977
1.4140625,1.977
1.41796875,1.977
1.421875,1.977
1.42578125,1.977
1.4296875,1.977
1.43359375,1.977
1.4375,1.977
1.44140625,1.977
1.4453125,1.977
1.44921875,1.977
1.453125,1.977
1.45703125,1.977
1.4609375,1.977
1.46484375,1.977
1.46875,1.977
1.47265625,1.977
1.4765625,1.977
1.48046875,1.977
1.484375,1.977
1.48828125,1.977
1.4921875,1.977
1.49609375,1.977
1.5,1.977
1.50390625,1.977
1.5078125,1.977
1.51171875,1.977
1.515625,1.977
1.51953125,1.977
1.5234375,1.977
1.52734375,1.977
1.53125,1.976
1.53515625,1.976
1.5390625,1.976
1.54296875,1.976
1.546875,1.976
1.55078125,1.976
1.5546875,1.975
1.55859375,1.975
1.5625,1.975
1.56640625,1.975
1.5703125,1.975
1.57421875,1.974
1.578125,1.974
1.58203125,1.974
1.5859375,1.974
1.58984375,1.974
1.59375,1.974
1.59765625,1.974
1.6015625,1.974
1.60546875,1.974
1.609375,1.974
1.61328125,1.974
1.6171875,1.974
1.62109375,1.974
1.625,1.974
1.62890625,1.974
1.6328125,1.974
1.63671875,1.974
1.640625,1.974
1.64453125,1.974
1.6484375,1.974
1.65234375,1.974
1.65625,1.974
1.66015625,1.974
1.6640625,1.974
1.66796875,1.974
1.671875,1.974
1.67578125,1.974
1.6796875,1.974
1.68359375,1.974
1.6875,1.974
1.69140625,1.974
1.6953125,1.974
1.69921875,1.974
1.703125,1.974
1.70703125,1.974
1.7109375,1.974
1.71484375,1.974
1.71875,1.973
1.72265625,1.973
1.7265625,1.973
1.73046875,1.973
1.734375,1.973
1.73828125,1.973
1.7421875,1.973
1.74609375,1.973
1.75,1.972
1.75390625,1.972
1.7578125,1.972
1.76171875,1.972
1.765625,1.972
1.76953125,1.972
1.7734375,1.972
1.77734375,1.972
1.78125,1.972
1.78515625,1.973
1.7890625,1.973
1.79296875,1.973
1.796875,1.973
1.80078125,1.973
1.8046875,1.973
1.80859375,1.973
1.8125,1.973
1.81640625,1.973
1.8203125,1.973
1.82421875,1.973
1.828125,1.973
1.83203125,1.973
1.8359375,1.973
1.83984375,1.973
1.84375,1.974
1.84765625,1.974
1.8515625,1.973
1.85546875,1.973
1.859375,1.973
1.86328125,1.974
1.8671875,1.974
1.87109375,1.973
1.875,1.973
1.87890625,1.973
1.8828125,1.973
1.88671875,1.973
1.890625,1.973
1.89453125,1.973
1.8984375,1.972
1.90234375,1.972
1.90625,1.972
1.91015625,1.971
1.9140625,1.971
1.91796875,1.971
1.921875,1.971
1.92578125,1.97
1.9296875,1.97
1.93359375,1.97
1.9375,1.969
1.94140625,1.969
1.9453125,1.969
1.94921875,1.969
1.953125,1.969
1.95703125,1.969
1.9609375,1.969
1.96484375,1.969
1.96875,1.969
1.97265625,1.969
1.9765625,1.968
1.98046875,1.968
1.984375,1.968
1.98828125,1.968
1.9921875,1.968
1.99609375,1.968
2,1.968
2.00390625,1.968
2.0078125,1.968
2.01171875,1.968
2.015625,1.968
2.01953125,1.968
2.0234375,1.968
2.02734375,1.968
2.03125,1.968
2.03515625,1.968
2.0390625,1.968
2.04296875,1.968
2.046875,1.968
2.05078125,1.968
2.0546875,1.967
2.05859375,1.967
2.0625,1.967
2.06640625,1.967
2.0703125,1.967
2.07421875,1.967
2.078125,1.967
2.08203125,1.967
2.0859375,1.967
2.08984375,1.967
2.09375,1.966
2.09765625,1.966
2.1015625,1.966
2.10546875,1.966
2.109375,1.966
2.11328125,1.966
2.1171875,1.966
2.12109375,1.966
2.125,1.966
2.12890625,1.966
2.1328125,1.966
2.13671875,1.966
2.140625,1.966
2.14453125,1.967
2.1484375,1.967
2.15234375,1.967
2.15625,1.967
2.16015625,1.967
2.1640625,1.967
2.16796875,1.968
2.171875,1.968
2.17578125,1.968
2.1796875,1.968
2.18359375,1.968
2.1875,1.968
2.19140625,1.968
2.1953125,1.968
2.19921875,1.968
2.203125,1.968
2.20703125,1.968
2.2109375,1.969
2.21484375,1.969
2.21875,1.969
2.22265625,1.969
2.2265625,1.969
2.23046875,1.97
2.234375,1.97
2.23828125,1.97
2.2421875,1.97
2.24609375,1.97
2.25,1.97
2.25390625,1.97
2.2578125,1.97
2.26171875,1.97
2.265625,1.97
2.26953125,1.97
2.2734375,1.97
2.27734375,1.97
2.28125,1.971
2.28515625,1.971
2.2890625,1.971
2.29296875,1.971
2.296875,1.971
2.30078125,1.971
2.3046875,1.971
2.30859375,1.971
2.3125,1.971
2.31640625,1.971
2.3203125,1.971
2.32421875,1.971
2.328125,1.971
2.33203125,1.972
2.3359375,1.971
2.33984375,1.971
2.34375,1.971
2.34765625,1.971
2.3515625,1.971
2.35546875,1.971
2.359375,1.971
2.36328125,1.971
2.3671875,1.971
2.37109375,1.971
2.375,1.971
2.37890625,1.971
2.3828125,1.971
2.38671875,1.971
2.390625,1.971
2.39453125,1.971
2.3984375,1.971
2.40234375,1.971
2.40625,1.971
2.41015625,1.971
2.4140625,1.971
2.41796875,1.971
2.421875,1.971
2.42578125,1.971
2.4296875,1.971
2.43359375,1.971
2.4375,1.971
2.44140625,1.971
2.4453125,1.971
2.44921875,1.971
2.453125,1.971
2.45703125,1.971
2.4609375,1.971
2.46484375,1.971
2.46875,1.971
2.47265625,1.971
2.4765625,1.971
2.48046875,1.971
2.484375,1.971
2.48828125,1.971
2.4921875,1.971
2.49609375,1.971
2.5,1.971
2.50390625,1.97
2.5078125,1.97
2.51171875,1.97
2.515625,1.97
2.51953125,1.97
2.5234375,1.97
2.52734375,1.97
2.53125,1.97
2.53515625,1.97
2.5390625,1.97
2.54296875,1.97
2.546875,1.97
2.55078125,1.97
2.5546875,1.97
2.55859375,1.97
2.5625,1.97
2.56640625,1.97
2.5703125,1.97
2.57421875,1.97
2.578125,1.97
2.58203125,1.97
2.5859375,1.97
2.58984375,1.97
2.59375,1.969
2.59765625,1.969
2.6015625,1.969
2.60546875,1.969
2.609375,1.969
2.61328125,1.969
2.6171875,1.969
2.62109375,1.969
2.625,1.969
2.62890625,1.969
2.6328125,1.969
2.63671875,1.969
2.640625,1.97
2.64453125,1.97
2.6484375,1.969
2.65234375,1.969
2.65625,1.969
2.66015625,1.969
2.6640625,1.969
2.66796875,1.969
2.671875,1.969
2.67578125,1.969
2.6796875,1.969
2.68359375,1.968
2.6875,1.968
2.69140625,1.969
2.6953125,1.969
2.69921875,1.969
2.703125,1.969
2.70703125,1.969
2.7109375,1.969
2.71484375,1.969
2.71875,1.969
2.72265625,1.969
2.7265625,1.969
2.73046875,1.969
2.734375,1.968
2.73828125,1.968
2.7421875,1.968
2.74609375,1.968
2.75,1.968
2.75390625,1.968
2.7578125,1.968
2.76171875,1.967
2.765625,1.967
2.76953125,1.968
2.7734375,1.968
2.77734375,1.968
2.78125,1.968
2.78515625,1.968
2.7890625,1.968
2.79296875,1.968
2.796875,1.969
2.80078125,1.969
2.8046875,1.969
2.80859375,1.969
2.8125,1.969
2.81640625,1.969
2.8203125,1.969
2.82421875,1.969
2.828125,1.969
2.83203125,1.969
2.8359375,1.969
2.83984375,1.969
2.84375,1.969
2.84765625,1.969
2.8515625,1.969
2.85546875,1.969
2.859375,1.969
2.86328125,1.969
2.8671875,1.969
2.87109375,1.969
2.875,1.969
2.87890625,1.969
2.8828125,1.969
2.88671875,1.969
2.890625,1.969
2.89453125,1.969
2.8984375,1.969
2.90234375,1.969
2.90625,1.968
2.91015625,1.968
2.9140625,1.968
2.91796875,1.968
2.921875,1.968
2.92578125,1.968
2.9296875,1.968
2.93359375,1.968
2.9375,1.967
2.94140625,1.967
2.9453125,1.967
2.94921875,1.967
2.953125,1.967
2.95703125,1.967
2.9609375,1.967
2.96484375,1.967
2.96875,1.967
2.97265625,1.967
2.9765625,1.967
2.98046875,1.966
2.984375,1.966
2.98828125,1.966
2.9921875,1.966
2.99609375,1.966
3,1.966
3.00390625,1.966
3.0078125,1.966
3.01171875,1.966
3.015625,1.966
3.01953125,1.966
3.0234375,1.966
3.02734375,1.966
3.03125,1.966
3.03515625,1.965
3.0390625,1.965
3.04296875,1.965
3.046875,1.965
3.05078125,1.965
3.0546875,1.965
3.05859375,1.965
3.0625,1.965
3.06640625,1.965
3.0703125,1.965
3.07421875,1.965
3.078125,1.965
3.08203125,1.965
3.0859375,1.964
3.08984375,1.964
3.09375,1.964
3.09765625,1.964
3.1015625,1.964
3.10546875,1.964
3.109375,1.964
3.11328125,1.964
3.1171875,1.964
3.12109375,1.964
3.125,1.964
3.12890625,1.963
3.1328125,1.963
3.13671875,1.963
3.140625,1.963
3.14453125,1.962
3.1484375,1.962
3.15234375,1.962
3.15625,1.962
3.16015625,1.961
3.1640625,1.961
3.16796875,1.961
3.171875,1.96
3.17578125,1.96
3.1796875,1.96
3.18359375,1.959
3.1875,1.959
3.19140625,1.959
3.1953125,1.959
3.19921875,1.959
3.203125,1.958
3.20703125,1.958
3.2109375,1.958
3.21484375,1.958
3.21875,1.958
3.22265625,1.958
3.2265625,1.958
3.23046875,1.958
3.234375,1.958
3.23828125,1.958
3.2421875,1.958
3.24609375,1.958
3.25,1.958
3.25390625,1.958
3.2578125,1.958
3.26171875,1.958
3.265625,1.958
3.26953125,1.958
3.2734375,1.957
3.27734375,1.957
3.28125,1.957
3.28515625,1.957
3.2890625,1.957
3.29296875,1.957
3.296875,1.957
3.30078125,1.957
3.3046875,1.956
3.30859375,1.956
3.3125,1.956
3.31640625,1.956
3.3203125,1.956
3.32421875,1.956
3.328125,1.956
3.33203125,1.955
3.3359375,1.955
3.33984375,1.955
3.34375,1.955
3.34765625,1.955
3.3515625,1.955
3.35546875,1.955
3.359375,1.955
3.36328125,1.955
3.3671875,1.955
3.37109375,1.955
3.375,1.955
3.37890625,1.955
3.3828125,1.955
3.38671875,1.955
3.390625,1.955
3.39453125,1.955
3.3984375,1.955
3.40234375,1.955
3.40625,1.955
3.41015625,1.955
3.4140625,1.955
3.41796875,1.955
3.421875,1.955
3.42578125,1.955
3.4296875,1.955
3.43359375,1.955
3.4375,1.955
3.44140625,1.955
3.4453125,1.955
3.44921875,1.955
3.453125,1.955
3.45703125,1.955
3.4609375,1.954
3.46484375,1.954
3.46875,1.954
3.47265625,1.954
3.4765625,1.954
3.48046875,1.954
3.484375,1.953
3.48828125,1.953
3.4921875,1.953
3.49609375,1.953
3.5,1.952
3.50390625,1.952
3.5078125,1.952
3.51171875,1.952
3.515625,1.952
3.51953125,1.952
3.5234375,1.952
3.52734375,1.951
3.53125,1.951
3.53515625,1.951
3.5390625,1.951
3.54296875,1.951
3.546875,1.951
3.55078125,1.951
3.5546875,1.951
3.55859375,1.951
3.5625,1.951
3.56640625,1.951
3.5703125,1.951
3.57421875,1.951
3.578125,1.951
3.58203125,1.951
3.5859375,1.951
3.58984375,1.951
3.59375,1.952
3.59765625,1.952
3.6015625,1.952
3.60546875,1.952
3.609375,1.952
3.61328125,1.951
3.6171875,1.951
3.62109375,1.951
3.625,1.951
3.62890625,1.951
3.6328125,1.951
3.63671875,1.951
3.640625,1.951
3.64453125,1.95
3.6484375,1.95
3.65234375,1.95
3.65625,1.95
3.66015625,1.95
3.6640625,1.949
3.66796875,1.949
3.671875,1.949
3.67578125,1.949
3.6796875,1.949
3.68359375,1.948
3.6875,1.948
3.69140625,1.948
3.6953125,1.948
3.69921875,1.948
3.703125,1.948
3.70703125,1.948
3.7109375,1.948
3.71484375,1.948
3.71875,1.948
3.72265625,1.948
3.7265625,1.948
3.73046875,1.948
3.734375,1.948
3.73828125,1.948
3.7421875,1.948
3.74609375,1.948
3.75,1.948
3.75390625,1.948
3.7578125,1.948
3.76171875,1.948
3.765625,1.948
3.76953125,1.948
3.7734375,1.948
3.77734375,1.948
3.78125,1.947
3.78515625,1.947
3.7890625,1.947
3.79296875,1.947
3.796875,1.947
3.80078125,1.947
3.8046875,1.947
3.80859375,1.947
3.8125,1.946
3.81640625,1.946
3.8203125,1.946
3.82421875,1.946
3.828125,1.946
3.83203125,1.945
3.8359375,1.945
3.83984375,1.945
3.84375,1.945
3.84765625,1.945
3.8515625,1.945
3.85546875,1.945
3.859375,1.945
3.86328125,1.945
3.8671875,1.945
3.87109375,1.945
3.875,1.945
3.87890625,1.945
3.8828125,1.945
3.88671875,1.945
3.890625,1.945
3.89453125,1.945
3.8984375,1.945
3.90234375,1.945
3.90625,1.945
3.91015625,1.945
3.9140625,1.945
3.91796875,1.945
3.921875,1.945
3.92578125,1.946
3.9296875,1.946
3.93359375,1.946
3.9375,1.946
3.94140625,1.946
3.9453125,1.946
3.94921875,1.946
3.953125,1.946
3.95703125,1.945
3.9609375,1.945
3.96484375,1.945
3.96875,1.945
3.97265625,1.945
3.9765625,1.945
3.98046875,1.945
3.984375,1.945
3.98828125,1.945
3.9921875,1.945
3.99609375,1.944
4,1.944
4.00390625,1.944
4.0078125,1.945
4.01171875,1.945
4.015625,1.945
4.01953125,1.945
4.0234375,1.945
4.02734375,1.945
4.03125,1.945
4.03515625,1.945
4.0390625,1.945
4.04296875,1.945
4.046875,1.945
4.05078125,1.944
4.0546875,1.944
4.05859375,1.944
4.0625,1.944
4.06640625,1.944
4.0703125,1.944
4.07421875,1.944
4.078125,1.944
4.08203125,1.944
4.0859375,1.944
4.08984375,1.944
4.09375,1.944
4.09765625,1.944
4.1015625,1.944
4.10546875,1.943
4.109375,1.943
4.11328125,1.943
4.1171875,1.943
4.12109375,1.943
4.125,1.943
4.12890625,1.943
4.1328125,1.942
4.13671875,1.942
4.140625,1.942
4.14453125,1.942
4.1484375,1.942
4.15234375,1.942
4.15625,1.942
4.16015625,1.941
4.1640625,1.941
4.16796875,1.941
4.171875,1.941
4.17578125,1.941
4.1796875,1.941
4.18359375,1.94
4.1875,1.94
4.19140625,1.94
4.1953125,1.94
4.19921875,1.94
4.203125,1.939
4.20703125,1.939
4.2109375,1.939
4.21484375,1.939
4.21875,1.939
4.22265625,1.939
4.2265625,1.938
4.23046875,1.938
4.234375,1.938
4.23828125,1.938
4.2421875,1.938
4.24609375,1.938
4.25,1.938
4.25390625,1.938
4.2578125,1.938
4.26171875,1.938
4.265625,1.938
4.26953125,1.938
4.2734375,1.938
4.27734375,1.938
4.28125,1.937
4.28515625,1.937
4.2890625,1.937
4.29296875,1.937
4.296875,1.937
4.30078125,1.937
4.3046875,1.937
4.30859375,1.938
4.3125,1.938
4.31640625,1.938
4.3203125,1.938
4.32421875,1.938
4.328125,1.938
4.33203125,1.938
4.3359375,1.938
4.33984375,1.938
4.34375,1.938
4.34765625,1.938
4.3515625,1.938
4.35546875,1.937
4.359375,1.937
4.36328125,1.937
4.3671875,1.937
4.37109375,1.937
4.375,1.937
4.37890625,1.937
4.3828125,1.937
4.38671875,1.937
4.390625,1.937
4.39453125,1.937
4.3984375,1.937
4.40234375,1.937
4.40625,1.936
4.41015625,1.936
4.4140625,1.936
4.41796875,1.936
4.421875,1.936
4.42578125,1.936
4.4296875,1.935
4.43359375,1.935
4.4375,1.935
4.44140625,1.935
4.4453125,1.935
4.44921875,1.935
4.453125,1.934
4.45703125,1.934
4.4609375,1.934
4.46484375,1.934
4.46875,1.934
4.47265625,1.934
4.4765625,1.934
4.48046875,1.934
4.484375,1.934
4.48828125,1.934
4.4921875,1.934
4.49609375,1.934
4.5,1.933
4.50390625,1.933
4.5078125,1.933
4.51171875,1.933
4.515625,1.933
4.51953125,1.932
4.5234375,1.932
4.52734375,1.932
4.53125,1.932
4.53515625,1.931
4.5390625,1.931
4.54296875,1.931
4.546875,1.931
4.55078125,1.93
4.5546875,1.93
4.55859375,1.93
4.5625,1.93
4.56640625,1.929
4.5703125,1.929
4.57421875,1.929
4.578125,1.928
4.58203125,1.928
4.5859375,1.928
4.58984375,1.927
4.59375,1.927
4.59765625,1.927
4.6015625,1.926
4.60546875,1.926
4.609375,1.926
4.61328125,1.926
4.6171875,1.926
4.62109375,1.926
4.625,1.925
4.62890625,1.925
4.6328125,1.925
4.63671875,1.925
4.640625,1.924
4.64453125,1.924
4.6484375,1.924
4.65234375,1.923
4.65625,1.923
4.66015625,1.923
4.6640625,1.923
4.66796875,1.922
4.671875,1.922
4.67578125,1.922
4.6796875,1.921
4.68359375,1.921
4.6875,1.921
4.69140625,1.921
4.6953125,1.921
4.69921875,1.92
4.703125,1.92
4.70703125,1.92
4.7109375,1.92
4.71484375,1.92
4.71875,1.919
4.72265625,1.919
4.7265625,1.919
4.73046875,1.919
4.734375,1.919
4.73828125,1.918
4.7421875,1.918
4.74609375,1.918
4.75,1.918
4.75390625,1.918
4.7578125,1.918
4.76171875,1.918
4.765625,1.917
4.76953125,1.917
4.7734375,1.917
4.77734375,1.917
4.78125,1.917
4.78515625,1.917
4.7890625,1.916
4.79296875,1.916
4.796875,1.916
4.80078125,1.916
4.8046875,1.916
4.80859375,1.915
4.8125,1.915
4.81640625,1.915
4.8203125,1.915
4.82421875,1.915
4.828125,1.915
4.83203125,1.915
4.8359375,1.915
4.83984375,1.915
4.84375,1.915
4.84765625,1.915
4.8515625,1.915
4.85546875,1.915
4.859375,1.915
4.86328125,1.915
4.8671875,1.915
4.87109375,1.915
4.875,1.915
4.87890625,1.915
4.8828125,1.915
4.88671875,1.914
4.890625,1.914
4.89453125,1.914
4.8984375,1.914
4.90234375,1.914
4.90625,1.914
4.91015625,1.914
4.9140625,1.914
4.91796875,1.914
4.921875,1.913
4.92578125,1.914
4.9296875,1.914
4.93359375,1.914
4.9375,1.913
4.94140625,1.913
4.9453125,1.913
4.94921875,1.913
4.953125,1.913
4.95703125,1.913
4.9609375,1.913
4.96484375,1.913
4.96875,1.913
4.97265625,1.913
4.9765625,1.912
4.98046875,1.912
4.984375,1.912
4.98828125,1.912
4.9921875,1.912
4.99609375,1.911
5,1.911
5.00390625,1.911
5.0078125,1.911
5.01171875,1.911
5.015625,1.91
5.01953125,1.91
5.0234375,1.91
5.02734375,1.91
5.03125,1.91
5.03515625,1.91
5.0390625,1.91
5.04296875,1.909
5.046875,1.909
5.05078125,1.909
5.0546875,1.909
5.05859375,1.91
5.0625,1.91
5.06640625,1.91
5.0703125,1.909
5.07421875,1.909
5.078125,1.91
5.08203125,1.91
5.0859375,1.91
5.08984375,1.91
5.09375,1.91
5.09765625,1.91
5.1015625,1.909
5.10546875,1.909
5.109375,1.909
5.11328125,1.909
5.1171875,1.909
5.12109375,1.909
5.125,1.909
5.12890625,1.909
5.1328125,1.909
5.13671875,1.909
5.140625,1.909
5.14453125,1.908
5.1484375,1.908
5.15234375,1.908
5.15625,1.908
5.16015625,1.907
5.1640625,1.907
5.16796875,1.907
5.171875,1.907
5.17578125,1.907
5.1796875,1.907
5.18359375,1.907
5.1875,1.906
5.19140625,1.906
5.1953125,1.906
5.19921875,1.906
5.203125,1.906
5.20703125,1.906
5.2109375,1.906
5.21484375,1.906
5.21875,1.906
5.22265625,1.906
5.2265625,1.906
5.23046875,1.906
5.234375,1.906
5.23828125,1.906
5.2421875,1.906
5.24609375,1.906
5.25,1.906
5.25390625,1.906
5.2578125,1.906
5.26171875,1.906
5.265625,1.906
5.26953125,1.906
5.2734375,1.906
5.27734375,1.906
5.28125,1.905
5.28515625,1.905
5.2890625,1.905
5.29296875,1.905
5.296875,1.905
5.30078125,1.905
5.3046875,1.905
5.30859375,1.904
5.3125,1.904
5.31640625,1.904
5.3203125,1.904
5.32421875,1.904
5.328125,1.904
5.33203125,1.903
5.3359375,1.903
5.33984375,1.903
5.34375,1.903
5.34765625,1.903
5.3515625,1.903
5.35546875,1.903
5.359375,1.903
5.36328125,1.903
5.3671875,1.903
5.37109375,1.903
5.375,1.903
5.37890625,1.903
5.3828125,1.903
5.38671875,1.903
5.390625,1.903
5.39453125,1.903
5.3984375,1.903
5.40234375,1.903
5.40625,1.903
5.41015625,1.903
5.4140625,1.903
5.41796875,1.903
5.421875,1.903
5.42578125,1.903
5.4296875,1.903
5.43359375,1.902
5.4375,1.902
5.44140625,1.902
5.4453125,1.902
5.44921875,1.902
5.453125,1.902
5.45703125,1.902
5.4609375,1.902
5.46484375,1.901
5.46875,1.901
5.47265625,1.901
5.4765625,1.901
5.48046875,1.901
5.484375,1.901
5.48828125,1.9
5.4921875,1.9
5.49609375,1.9
5.5,1.9
5.50390625,1.9
5.5078125,1.9
5.51171875,1.899
5.515625,1.899
5.51953125,1.899
5.5234375,1.899
5.52734375,1.899
5.53125,1.899
5.53515625,1.899
5.5390625,1.899
5.54296875,1.899
5.546875,1.899
5.55078125,1.899
5.5546875,1.899
5.55859375,1.899
5.5625,1.899
5.56640625,1.899
5.5703125,1.899
5.57421875,1.899
5.578125,1.899
5.58203125,1.899
5.5859375,1.899
5.58984375,1.899
5.59375,1.898
5.59765625,1.898
5.6015625,1.898
5.60546875,1.898
5.609375,1.898
5.61328125,1.898
5.6171875,1.898
5.62109375,1.898
5.625,1.898
5.62890625,1.897
5.6328125,1.897
5.63671875,1.897
5.640625,1.897
5.64453125,1.897
5.6484375,1.896
5.65234375,1.896
5.65625,1.896
