Tiempo,RmsElectro
0.5625,1.689
0.56640625,1.689
0.5703125,1.689
0.57421875,1.689
0.578125,1.689
0.58203125,1.689
0.5859375,1.689
0.58984375,1.689
0.59375,1.689
0.59765625,1.689
0.6015625,1.689
0.60546875,1.689
0.609375,1.689
0.61328125,1.689
0.6171875,1.689
0.62109375,1.689
0.625,1.689
0.62890625,1.689
0.6328125,1.689
0.63671875,1.689
0.640625,1.689
0.64453125,1.689
0.6484375,1.689
0.65234375,1.689
0.65625,1.689
0.66015625,1.689
0.6640625,1.689
0.66796875,1.689
0.671875,1.689
0.67578125,1.689
0.6796875,1.689
0.68359375,1.689
0.6875,1.689
0.69140625,1.69
0.6953125,1.689
0.69921875,1.689
0.703125,1.69
0.70703125,1.69
0.7109375,1.69
0.71484375,1.69
0.71875,1.69
0.72265625,1.689
0.7265625,1.689
0.73046875,1.689
0.734375,1.689
0.73828125,1.689
0.7421875,1.689
0.74609375,1.689
0.75,1.689
0.75390625,1.689
0.7578125,1.689
0.76171875,1.689
0.765625,1.689
0.76953125,1.689
0.7734375,1.689
0.77734375,1.689
0.78125,1.689
0.78515625,1.689
0.7890625,1.689
0.79296875,1.69
0.796875,1.69
0.80078125,1.69
0.8046875,1.69
0.80859375,1.69
0.8125,1.69
0.81640625,1.69
0.8203125,1.691
0.82421875,1.691
0.828125,1.691
0.83203125,1.691
0.8359375,1.691
0.83984375,1.691
0.84375,1.691
0.84765625,1.691
0.8515625,1.691
0.85546875,1.691
0.859375,1.691
0.86328125,1.691
0.8671875,1.691
0.87109375,1.691
0.875,1.691
0.87890625,1.691
0.8828125,1.691
0.88671875,1.691
0.890625,1.691
0.89453125,1.691
0.8984375,1.69
0.90234375,1.69
0.90625,1.69
0.91015625,1.69
0.9140625,1.69
0.91796875,1.69
0.921875,1.69
0.92578125,1.69
0.9296875,1.69
0.93359375,1.69
0.9375,1.691
0.94140625,1.691
0.9453125,1.691
0.94921875,1.691
0.953125,1.691
0.95703125,1.691
0.9609375,1.691
0.96484375,1.691
0.96875,1.691
0.97265625,1.692
0.9765625,1.692
0.98046875,1.691
0.984375,1.691
0.98828125,1.692
0.9921875,1.692
0.99609375,1.692
1,1.692
1.00390625,1.691
1.0078125,1.691
1.01171875,1.691
1.015625,1.691
1.01953125,1.691
1.0234375,1.691
1.02734375,1.691
1.03125,1.691
1.03515625,1.691
1.0390625,1.691
1.04296875,1.691
1.046875,1.691
1.05078125,1.691
1.0546875,1.691
1.05859375,1.691
1.0625,1.691
1.06640625,1.691
1.0703125,1.691
1.07421875,1.691
1.078125,1.691
1.08203125,1.691
1.0859375,1.691
1.08984375,1.691
1.09375,1.691
1.09765625,1.691
1.1015625,1.691
1.10546875,1.691
1.109375,1.691
1.11328125,1.691
1.1171875,1.691
1.12109375,1.691
1.125,1.691
1.12890625,1.691
1.1328125,1.691
1.13671875,1.691
1.140625,1.691
1.14453125,1.691
1.1484375,1.691
1.15234375,1.691
1.15625,1.691
1.16015625,1.691
1.1640625,1.69
1.16796875,1.69
1.171875,1.69
1.17578125,1.69
1.1796875,1.69
1.18359375,1.69
1.1875,1.691
1.19140625,1.691
1.1953125,1.691
1.19921875,1.691
1.203125,1.691
1.20703125,1.691
1.2109375,1.691
1.21484375,1.691
1.21875,1.691
1.22265625,1.69
1.2265625,1.69
1.23046875,1.69
1.234375,1.69
1.23828125,1.69
1.2421875,1.69
1.24609375,1.69
1.25,1.69
1.25390625,1.69
1.2578125,1.69
1.26171875,1.69
1.265625,1.69
1.26953125,1.69
1.2734375,1.69
1.27734375,1.69
1.28125,1.69
1.28515625,1.69
1.2890625,1.689
1.29296875,1.689
1.296875,1.689
1.30078125,1.689
1.3046875,1.689
1.30859375,1.689
1.3125,1.689
1.31640625,1.689
1.3203125,1.689
1.32421875,1.689
1.328125,1.69
1.33203125,1.69
1.3359375,1.69
1.33984375,1.689
1.34375,1.689
1.34765625,1.689
1.3515625,1.689
1.35546875,1.689
1.359375,1.689
1.36328125,1.689
1.3671875,1.689
1.37109375,1.689
1.375,1.689
1.37890625,1.689
1.3828125,1.689
1.38671875,1.689
1.390625,1.689
1.39453125,1.689
1.3984375,1.689
1.40234375,1.689
1.40625,1.689
1.41015625,1.689
1.4140625,1.688
1.41796875,1.688
1.421875,1.688
1.42578125,1.688
1.4296875,1.688
1.43359375,1.688
1.4375,1.688
1.44140625,1.688
1.4453125,1.688
1.44921875,1.688
1.453125,1.688
1.45703125,1.688
1.4609375,1.688
1.46484375,1.688
1.46875,1.688
1.47265625,1.688
1.4765625,1.688
1.48046875,1.688
1.484375,1.688
1.48828125,1.688
1.4921875,1.688
1.49609375,1.687
1.5,1.687
1.50390625,1.687
1.5078125,1.687
1.51171875,1.687
1.515625,1.687
1.51953125,1.687
1.5234375,1.687
1.52734375,1.687
1.53125,1.687
1.53515625,1.686
1.5390625,1.686
1.54296875,1.686
1.546875,1.686
1.55078125,1.686
1.5546875,1.685
1.55859375,1.685
1.5625,1.685
1.56640625,1.685
1.5703125,1.685
1.57421875,1.685
1.578125,1.685
1.58203125,1.685
1.5859375,1.685
1.58984375,1.685
1.59375,1.685
1.59765625,1.684
1.6015625,1.684
1.60546875,1.684
1.609375,1.684
1.61328125,1.684
1.6171875,1.684
1.62109375,1.684
1.625,1.684
1.62890625,1.684
1.6328125,1.683
1.63671875,1.683
1.640625,1.683
1.64453125,1.683
1.6484375,1.683
1.65234375,1.683
1.65625,1.683
1.66015625,1.683
1.6640625,1.683
1.66796875,1.683
1.671875,1.683
1.67578125,1.682
1.6796875,1.682
1.68359375,1.682
1.6875,1.682
1.69140625,1.682
1.6953125,1.682
1.69921875,1.682
1.703125,1.682
1.70703125,1.682
1.7109375,1.682
1.71484375,1.681
1.71875,1.681
1.72265625,1.681
1.7265625,1.681
1.73046875,1.681
1.734375,1.681
1.73828125,1.681
1.7421875,1.681
1.74609375,1.681
1.75,1.68
1.75390625,1.68
1.7578125,1.68
1.76171875,1.68
1.765625,1.68
1.76953125,1.68
1.7734375,1.68
1.77734375,1.68
1.78125,1.68
1.78515625,1.68
1.7890625,1.68
1.79296875,1.68
1.796875,1.68
1.80078125,1.68
1.8046875,1.68
1.80859375,1.679
1.8125,1.679
1.81640625,1.679
1.8203125,1.679
1.82421875,1.678
1.828125,1.678
1.83203125,1.678
1.8359375,1.678
1.83984375,1.678
1.84375,1.678
1.84765625,1.677
1.8515625,1.677
1.85546875,1.677
1.859375,1.677
1.86328125,1.677
1.8671875,1.677
1.87109375,1.676
1.875,1.676
1.87890625,1.676
1.8828125,1.676
1.88671875,1.675
1.890625,1.675
1.89453125,1.675
1.8984375,1.675
1.90234375,1.675
1.90625,1.674
1.91015625,1.674
1.9140625,1.674
1.91796875,1.674
1.921875,1.674
1.92578125,1.674
1.9296875,1.674
1.93359375,1.674
1.9375,1.674
1.94140625,1.674
1.9453125,1.673
1.94921875,1.673
1.953125,1.673
1.95703125,1.673
1.9609375,1.673
1.96484375,1.673
1.96875,1.672
1.97265625,1.672
1.9765625,1.672
1.98046875,1.672
1.984375,1.672
1.98828125,1.672
1.9921875,1.672
1.99609375,1.672
2,1.672
2.00390625,1.672
2.0078125,1.672
2.01171875,1.672
2.015625,1.671
2.01953125,1.671
2.0234375,1.671
2.02734375,1.671
2.03125,1.671
2.03515625,1.67
2.0390625,1.67
2.04296875,1.67
2.046875,1.67
2.05078125,1.67
2.0546875,1.67
2.05859375,1.67
2.0625,1.67
2.06640625,1.669
2.0703125,1.669
2.07421875,1.669
2.078125,1.669
2.08203125,1.669
2.0859375,1.669
2.08984375,1.669
2.09375,1.669
2.09765625,1.669
2.1015625,1.668
2.10546875,1.668
2.109375,1.668
2.11328125,1.668
2.1171875,1.667
2.12109375,1.667
2.125,1.667
2.12890625,1.667
2.1328125,1.666
2.13671875,1.666
2.140625,1.666
2.14453125,1.666
2.1484375,1.666
2.15234375,1.666
2.15625,1.665
2.16015625,1.665
2.1640625,1.665
2.16796875,1.665
2.171875,1.665
2.17578125,1.665
2.1796875,1.665
2.18359375,1.665
2.1875,1.665
2.19140625,1.665
2.1953125,1.665
2.19921875,1.665
2.203125,1.665
2.20703125,1.665
2.2109375,1.665
2.21484375,1.665
2.21875,1.665
2.22265625,1.665
2.2265625,1.665
2.23046875,1.665
2.234375,1.665
2.23828125,1.665
2.2421875,1.664
2.24609375,1.664
2.25,1.664
2.25390625,1.664
2.2578125,1.663
2.26171875,1.663
2.265625,1.663
2.26953125,1.663
2.2734375,1.663
2.27734375,1.663
2.28125,1.662
2.28515625,1.662
2.2890625,1.662
2.29296875,1.662
2.296875,1.662
2.30078125,1.662
2.3046875,1.662
2.30859375,1.662
2.3125,1.663
2.31640625,1.663
2.3203125,1.663
2.32421875,1.663
2.328125,1.663
2.33203125,1.663
2.3359375,1.663
2.33984375,1.663
2.34375,1.663
2.34765625,1.663
2.3515625,1.663
2.35546875,1.663
2.359375,1.663
2.36328125,1.663
2.3671875,1.663
2.37109375,1.663
2.375,1.663
2.37890625,1.663
2.3828125,1.663
2.38671875,1.663
2.390625,1.663
2.39453125,1.663
2.3984375,1.663
2.40234375,1.663
2.40625,1.663
2.41015625,1.663
2.4140625,1.663
2.41796875,1.663
2.421875,1.663
2.42578125,1.663
2.4296875,1.663
2.43359375,1.663
2.4375,1.663
2.44140625,1.663
2.4453125,1.663
2.44921875,1.663
2.453125,1.663
2.45703125,1.663
2.4609375,1.663
2.46484375,1.663
2.46875,1.663
2.47265625,1.663
2.4765625,1.664
2.48046875,1.664
2.484375,1.664
2.48828125,1.664
2.4921875,1.664
2.49609375,1.664
2.5,1.664
2.50390625,1.664
2.5078125,1.664
2.51171875,1.664
2.515625,1.663
2.51953125,1.663
2.5234375,1.663
2.52734375,1.663
2.53125,1.663
2.53515625,1.663
2.5390625,1.663
2.54296875,1.663
2.546875,1.663
2.55078125,1.663
2.5546875,1.664
2.55859375,1.664
2.5625,1.664
2.56640625,1.664
2.5703125,1.664
2.57421875,1.665
2.578125,1.665
2.58203125,1.665
2.5859375,1.665
2.58984375,1.665
2.59375,1.665
2.59765625,1.666
2.6015625,1.666
2.60546875,1.666
2.609375,1.666
2.61328125,1.666
2.6171875,1.666
2.62109375,1.666
2.625,1.666
2.62890625,1.666
2.6328125,1.667
2.63671875,1.667
2.640625,1.667
2.64453125,1.666
2.6484375,1.666
2.65234375,1.666
2.65625,1.667
2.66015625,1.667
2.6640625,1.667
2.66796875,1.667
2.671875,1.667
2.67578125,1.668
2.6796875,1.668
2.68359375,1.668
2.6875,1.668
2.69140625,1.669
2.6953125,1.669
2.69921875,1.669
2.703125,1.67
2.70703125,1.67
2.7109375,1.67
2.71484375,1.671
2.71875,1.671
2.72265625,1.671
2.7265625,1.671
2.73046875,1.671
2.734375,1.672
2.73828125,1.672
2.7421875,1.672
2.74609375,1.672
2.75,1.672
2.75390625,1.672
2.7578125,1.672
2.76171875,1.673
2.765625,1.673
2.76953125,1.673
2.7734375,1.673
2.77734375,1.673
2.78125,1.673
2.78515625,1.674
2.7890625,1.674
2.79296875,1.674
2.796875,1.674
2.80078125,1.675
2.8046875,1.675
2.80859375,1.675
2.8125,1.676
2.81640625,1.676
2.8203125,1.676
2.82421875,1.677
2.828125,1.677
2.83203125,1.677
2.8359375,1.678
2.83984375,1.678
2.84375,1.679
2.84765625,1.679
2.8515625,1.679
2.85546875,1.679
2.859375,1.68
2.86328125,1.68
2.8671875,1.68
2.87109375,1.681
2.875,1.681
2.87890625,1.681
2.8828125,1.681
2.88671875,1.681
2.890625,1.682
2.89453125,1.682
2.8984375,1.682
2.90234375,1.682
2.90625,1.682
2.91015625,1.683
2.9140625,1.683
2.91796875,1.684
2.921875,1.684
2.92578125,1.684
2.9296875,1.685
2.93359375,1.685
2.9375,1.686
2.94140625,1.686
2.9453125,1.687
2.94921875,1.687
2.953125,1.688
2.95703125,1.688
2.9609375,1.689
2.96484375,1.689
2.96875,1.689
2.97265625,1.69
2.9765625,1.69
2.98046875,1.69
2.984375,1.691
2.98828125,1.691
2.9921875,1.691
2.99609375,1.692
3,1.692
3.00390625,1.692
3.0078125,1.693
3.01171875,1.693
3.015625,1.693
3.01953125,1.694
3.0234375,1.694
3.02734375,1.695
3.03125,1.695
3.03515625,1.696
3.0390625,1.696
3.04296875,1.697
3.046875,1.697
3.05078125,1.698
3.0546875,1.698
3.05859375,1.699
3.0625,1.699
3.06640625,1.699
3.0703125,1.7
3.07421875,1.7
3.078125,1.701
3.08203125,1.701
3.0859375,1.701
3.08984375,1.702
3.09375,1.702
3.09765625,1.703
3.1015625,1.703
3.10546875,1.704
3.109375,1.705
3.11328125,1.705
3.1171875,1.706
3.12109375,1.706
3.125,1.707
3.12890625,1.707
3.1328125,1.708
3.13671875,1.708
3.140625,1.709
3.14453125,1.709
3.1484375,1.71
3.15234375,1.71
3.15625,1.711
3.16015625,1.712
3.1640625,1.712
3.16796875,1.713
3.171875,1.713
3.17578125,1.714
3.1796875,1.715
3.18359375,1.715
3.1875,1.716
3.19140625,1.716
3.1953125,1.717
3.19921875,1.717
3.203125,1.718
3.20703125,1.719
3.2109375,1.719
3.21484375,1.72
3.21875,1.72
3.22265625,1.721
3.2265625,1.722
3.23046875,1.722
3.234375,1.723
3.23828125,1.724
3.2421875,1.724
3.24609375,1.725
3.25,1.725
3.25390625,1.726
3.2578125,1.727
3.26171875,1.727
3.265625,1.728
3.26953125,1.728
3.2734375,1.729
3.27734375,1.73
3.28125,1.73
3.28515625,1.731
3.2890625,1.732
3.29296875,1.732
3.296875,1.733
3.30078125,1.733
3.3046875,1.734
3.30859375,1.735
3.3125,1.735
3.31640625,1.736
3.3203125,1.736
3.32421875,1.737
3.328125,1.737
3.33203125,1.738
3.3359375,1.738
3.33984375,1.739
3.34375,1.739
3.34765625,1.74
3.3515625,1.74
3.35546875,1.741
3.359375,1.742
3.36328125,1.742
3.3671875,1.743
3.37109375,1.743
3.375,1.744
3.37890625,1.744
3.3828125,1.745
3.38671875,1.746
3.390625,1.746
3.39453125,1.747
3.3984375,1.747
3.40234375,1.747
3.40625,1.748
3.41015625,1.749
3.4140625,1.749
3.41796875,1.75
3.421875,1.75
3.42578125,1.751
3.4296875,1.752
3.43359375,1.752
3.4375,1.753
3.44140625,1.754
3.4453125,1.754
3.44921875,1.755
3.453125,1.755
3.45703125,1.756
3.4609375,1.756
3.46484375,1.757
3.46875,1.757
3.47265625,1.758
3.4765625,1.758
3.48046875,1.759
3.484375,1.759
3.48828125,1.76
3.4921875,1.761
3.49609375,1.761
3.5,1.762
3.50390625,1.763
3.5078125,1.763
3.51171875,1.764
3.515625,1.764
3.51953125,1.765
3.5234375,1.765
3.52734375,1.766
3.53125,1.766
3.53515625,1.767
3.5390625,1.767
3.54296875,1.768
3.546875,1.768
3.55078125,1.769
3.5546875,1.769
3.55859375,1.77
3.5625,1.77
3.56640625,1.771
3.5703125,1.771
3.57421875,1.772
3.578125,1.772
3.58203125,1.773
3.5859375,1.773
3.58984375,1.774
3.59375,1.774
3.59765625,1.775
3.6015625,1.775
3.60546875,1.775
3.609375,1.776
3.61328125,1.776
3.6171875,1.776
3.62109375,1.777
3.625,1.778
3.62890625,1.778
3.6328125,1.779
3.63671875,1.779
3.640625,1.78
3.64453125,1.78
3.6484375,1.781
3.65234375,1.781
3.65625,1.782
3.66015625,1.782
3.6640625,1.783
3.66796875,1.783
3.671875,1.783
3.67578125,1.784
3.6796875,1.784
3.68359375,1.785
3.6875,1.785
3.69140625,1.785
3.6953125,1.786
3.69921875,1.786
3.703125,1.787
3.70703125,1.788
3.7109375,1.788
3.71484375,1.789
3.71875,1.789
3.72265625,1.79
3.7265625,1.79
3.73046875,1.791
3.734375,1.791
3.73828125,1.792
3.7421875,1.792
3.74609375,1.792
3.75,1.793
3.75390625,1.793
3.7578125,1.794
3.76171875,1.794
3.765625,1.795
3.76953125,1.795
3.7734375,1.796
3.77734375,1.796
3.78125,1.797
3.78515625,1.797
3.7890625,1.798
3.79296875,1.798
3.796875,1.798
3.80078125,1.799
3.8046875,1.799
3.80859375,1.8
3.8125,1.8
3.81640625,1.8
3.8203125,1.801
3.82421875,1.801
3.828125,1.802
3.83203125,1.802
3.8359375,1.803
3.83984375,1.804
3.84375,1.804
3.84765625,1.804
3.8515625,1.805
3.85546875,1.805
3.859375,1.806
3.86328125,1.806
3.8671875,1.807
3.87109375,1.807
3.875,1.807
3.87890625,1.808
3.8828125,1.808
3.88671875,1.809
3.890625,1.81
3.89453125,1.81
3.8984375,1.811
3.90234375,1.811
3.90625,1.812
3.91015625,1.812
3.9140625,1.813
3.91796875,1.813
3.921875,1.814
3.92578125,1.814
3.9296875,1.815
3.93359375,1.815
3.9375,1.816
3.94140625,1.816
3.9453125,1.817
3.94921875,1.817
3.953125,1.817
3.95703125,1.818
3.9609375,1.818
3.96484375,1.819
3.96875,1.819
3.97265625,1.82
3.9765625,1.82
3.98046875,1.821
3.984375,1.821
3.98828125,1.822
3.9921875,1.822
3.99609375,1.822
4,1.822
4.00390625,1.823
4.0078125,1.823
4.01171875,1.824
4.015625,1.824
4.01953125,1.824
4.0234375,1.825
4.02734375,1.825
4.03125,1.825
4.03515625,1.826
4.0390625,1.826
4.04296875,1.827
4.046875,1.827
4.05078125,1.827
4.0546875,1.828
4.05859375,1.828
4.0625,1.829
4.06640625,1.829
4.0703125,1.83
4.07421875,1.83
4.078125,1.831
4.08203125,1.831
4.0859375,1.832
4.08984375,1.832
4.09375,1.833
4.09765625,1.833
4.1015625,1.834
4.10546875,1.834
4.109375,1.835
4.11328125,1.835
4.1171875,1.836
4.12109375,1.836
4.125,1.836
4.12890625,1.837
4.1328125,1.837
4.13671875,1.838
4.140625,1.838
4.14453125,1.839
4.1484375,1.839
4.15234375,1.839
4.15625,1.84
4.16015625,1.84
4.1640625,1.841
4.16796875,1.841
4.171875,1.842
4.17578125,1.842
4.1796875,1.843
4.18359375,1.843
4.1875,1.844
4.19140625,1.844
4.1953125,1.845
4.19921875,1.845
4.203125,1.846
4.20703125,1.846
4.2109375,1.847
4.21484375,1.847
4.21875,1.848
4.22265625,1.848
4.2265625,1.849
4.23046875,1.849
4.234375,1.85
4.23828125,1.85
4.2421875,1.85
4.24609375,1.851
4.25,1.851
4.25390625,1.852
4.2578125,1.852
4.26171875,1.853
4.265625,1.853
4.26953125,1.853
4.2734375,1.854
4.27734375,1.854
4.28125,1.855
4.28515625,1.855
4.2890625,1.856
4.29296875,1.856
4.296875,1.857
4.30078125,1.857
4.3046875,1.858
4.30859375,1.858
4.3125,1.859
4.31640625,1.859
4.3203125,1.86
4.32421875,1.861
4.328125,1.861
4.33203125,1.862
4.3359375,1.863
4.33984375,1.863
4.34375,1.864
4.34765625,1.864
4.3515625,1.865
4.35546875,1.865
4.359375,1.866
4.36328125,1.867
4.3671875,1.867
4.37109375,1.868
4.375,1.868
4.37890625,1.868
4.3828125,1.869
4.38671875,1.869
4.390625,1.87
4.39453125,1.87
4.3984375,1.871
4.40234375,1.871
4.40625,1.872
4.41015625,1.872
4.4140625,1.873
4.41796875,1.874
4.421875,1.874
4.42578125,1.875
4.4296875,1.875
4.43359375,1.876
4.4375,1.877
4.44140625,1.877
4.4453125,1.878
4.44921875,1.879
4.453125,1.879
4.45703125,1.88
4.4609375,1.88
4.46484375,1.881
4.46875,1.882
4.47265625,1.882
4.4765625,1.882
4.48046875,1.883
4.484375,1.883
4.48828125,1.884
4.4921875,1.885
4.49609375,1.885
4.5,1.885
4.50390625,1.886
4.5078125,1.886
4.51171875,1.887
4.515625,1.888
4.51953125,1.888
4.5234375,1.889
4.52734375,1.889
4.53125,1.89
4.53515625,1.89
4.5390625,1.891
4.54296875,1.892
4.546875,1.892
4.55078125,1.893
4.5546875,1.894
4.55859375,1.895
4.5625,1.895
4.56640625,1.896
4.5703125,1.897
4.57421875,1.898
4.578125,1.898
4.58203125,1.899
4.5859375,1.9
4.58984375,1.9
4.59375,1.901
4.59765625,1.902
4.6015625,1.902
4.60546875,1.903
4.609375,1.904
4.61328125,1.904
4.6171875,1.905
4.62109375,1.906
4.625,1.906
4.62890625,1.907
4.6328125,1.907
4.63671875,1.908
4.640625,1.909
4.64453125,1.909
4.6484375,1.91
4.65234375,1.91
4.65625,1.911
4.66015625,1.911
4.6640625,1.912
4.66796875,1.913
4.671875,1.913
4.67578125,1.914
4.6796875,1.915
4.68359375,1.915
4.6875,1.916
4.69140625,1.917
4.6953125,1.918
4.69921875,1.919
4.703125,1.92
4.70703125,1.92
4.7109375,1.921
4.71484375,1.922
4.71875,1.923
4.72265625,1.924
4.7265625,1.924
4.73046875,1.925
4.734375,1.926
4.73828125,1.926
4.7421875,1.927
4.74609375,1.928
4.75,1.928
4.75390625,1.929
4.7578125,1.93
4.76171875,1.93
4.765625,1.931
4.76953125,1.932
4.7734375,1.932
4.77734375,1.933
4.78125,1.933
4.78515625,1.934
4.7890625,1.935
4.79296875,1.935
4.796875,1.936
4.80078125,1.937
4.8046875,1.938
4.80859375,1.938
4.8125,1.939
4.81640625,1.94
4.8203125,1.941
4.82421875,1.942
4.828125,1.943
4.83203125,1.943
4.8359375,1.944
4.83984375,1.945
4.84375,1.946
4.84765625,1.947
4.8515625,1.948
4.85546875,1.948
4.859375,1.949
4.86328125,1.95
4.8671875,1.951
4.87109375,1.951
4.875,1.952
4.87890625,1.953
4.8828125,1.953
4.88671875,1.954
4.890625,1.955
4.89453125,1.955
4.8984375,1.956
4.90234375,1.956
4.90625,1.957
4.91015625,1.958
4.9140625,1.958
4.91796875,1.959
4.921875,1.959
4.92578125,1.96
4.9296875,1.96
4.93359375,1.961
4.9375,1.962
4.94140625,1.962
4.9453125,1.963
4.94921875,1.964
4.953125,1.964
4.95703125,1.965
4.9609375,1.966
4.96484375,1.966
4.96875,1.967
4.97265625,1.968
4.9765625,1.968
4.98046875,1.969
4.984375,1.969
4.98828125,1.97
4.9921875,1.971
4.99609375,1.971
5,1.972
5.00390625,1.972
5.0078125,1.972
5.01171875,1.973
5.015625,1.974
5.01953125,1.974
5.0234375,1.975
5.02734375,1.975
5.03125,1.976
5.03515625,1.976
5.0390625,1.977
5.04296875,1.977
5.046875,1.978
5.05078125,1.978
5.0546875,1.979
5.05859375,1.979
5.0625,1.98
5.06640625,1.98
5.0703125,1.981
5.07421875,1.981
5.078125,1.982
5.08203125,1.982
5.0859375,1.983
5.08984375,1.983
5.09375,1.984
5.09765625,1.984
5.1015625,1.985
5.10546875,1.985
5.109375,1.985
5.11328125,1.986
5.1171875,1.986
5.12109375,1.987
5.125,1.987
5.12890625,1.987
5.1328125,1.988
5.13671875,1.988
5.140625,1.988
5.14453125,1.989
5.1484375,1.989
5.15234375,1.99
5.15625,1.99
5.16015625,1.99
5.1640625,1.991
5.16796875,1.991
5.171875,1.991
5.17578125,1.992
5.1796875,1.992
5.18359375,1.992
5.1875,1.993
5.19140625,1.993
5.1953125,1.993
5.19921875,1.993
5.203125,1.994
5.20703125,1.994
5.2109375,1.994
5.21484375,1.995
5.21875,1.995
5.22265625,1.995
5.2265625,1.996
5.23046875,1.996
5.234375,1.997
5.23828125,1.997
5.2421875,1.997
5.24609375,1.998
5.25,1.998
5.25390625,1.998
5.2578125,1.998
5.26171875,1.999
5.265625,1.999
5.26953125,1.999
5.2734375,1.999
5.27734375,1.999
5.28125,2
5.28515625,2
5.2890625,2
5.29296875,2.001
5.296875,2.001
5.30078125,2.001
5.3046875,2.001
5.30859375,2.001
5.3125,2.001
5.31640625,2.002
5.3203125,2.002
5.32421875,2.002
5.328125,2.002
5.33203125,2.002
5.3359375,2.002
5.33984375,2.002
5.34375,2.002
5.34765625,2.003
5.3515625,2.003
5.35546875,2.003
5.359375,2.003
5.36328125,2.003
5.3671875,2.003
5.37109375,2.004
5.375,2.004
5.37890625,2.004
5.3828125,2.004
5.38671875,2.004
5.390625,2.004
5.39453125,2.004
5.3984375,2.004
5.40234375,2.004
5.40625,2.004
5.41015625,2.004
5.4140625,2.005
5.41796875,2.005
5.421875,2.005
5.42578125,2.005
5.4296875,2.005
5.43359375,2.005
5.4375,2.006
5.44140625,2.006
5.4453125,2.006
5.44921875,2.006
5.453125,2.006
5.45703125,2.006
5.4609375,2.006
5.46484375,2.007
5.46875,2.007
5.47265625,2.007
5.4765625,2.007
5.48046875,2.007
5.484375,2.007
5.48828125,2.007
5.4921875,2.008
5.49609375,2.008
5.5,2.008
5.50390625,2.008
5.5078125,2.008
5.51171875,2.008
5.515625,2.008
5.51953125,2.008
5.5234375,2.008
5.52734375,2.008
5.53125,2.008
5.53515625,2.008
5.5390625,2.008
5.54296875,2.008
5.546875,2.008
5.55078125,2.008
5.5546875,2.009
5.55859375,2.009
5.5625,2.009
5.56640625,2.009
5.5703125,2.009
5.57421875,2.009
5.578125,2.009
5.58203125,2.009
5.5859375,2.009
5.58984375,2.009
5.59375,2.009
5.59765625,2.009
5.6015625,2.009
5.60546875,2.009
5.609375,2.009
5.61328125,2.009
5.6171875,2.009
5.62109375,2.008
5.625,2.008
5.62890625,2.008
5.6328125,2.008
5.63671875,2.008
5.640625,2.008
5.64453125,2.008
5.6484375,2.008
5.65234375,2.007
5.65625,2.007
